user_id,acquisition_channel,signup_date,country_origin,destination_country
usr_6lthet25,paid_google,2024-05-01 07:37:06,US,GT
usr_p61xufct,paid_google,2024-02-22 12:38:40,US,MX
usr_015oop76,referral,2024-02-26 12:22:15,CA,MX
usr_ea9wvwvi,referral,2024-02-11 11:10:54,US,MX
usr_svzn4reg,referral,2024-02-22 01:46:40,US,SV
usr_8iyhhg8p,paid_meta,2024-04-14 19:15:55,US,GT
usr_p1v3zo7u,direct,2024-04-05 20:11:31,US,MX
usr_sq3b9so0,organic_search,2024-01-15 22:57:27,US,MX
usr_gp51kfk7,organic_search,2024-01-20 03:28:00,US,HN
usr_q0e27zeo,paid_google,2024-09-07 22:06:09,US,MX
usr_65dlxzf0,organic_search,2024-10-03 18:14:02,US,GT
usr_sn2s8nn1,organic_search,2024-02-03 03:06:52,CA,MX
usr_ff1bl08k,organic_search,2024-02-28 06:56:15,US,HN
usr_wjq4ta5i,email,2024-01-02 08:55:44,US,MX
usr_va5kw3hg,paid_google,2024-01-31 20:06:26,US,MX
usr_y4k7bpgy,paid_meta,2024-01-13 14:17:20,US,GT
usr_u80mb1l6,organic_search,2024-11-01 18:14:18,US,SV
usr_kezjsszw,referral,2024-01-26 05:09:10,US,GT
usr_ry79kvls,organic_search,2024-02-04 01:08:28,MX,MX
usr_r0r35ikg,paid_meta,2024-08-06 12:07:55,US,MX
usr_429omuwa,referral,2024-10-13 09:42:12,US,MX
usr_kt1elou8,referral,2024-04-29 12:38:53,US,MX
usr_rrbefq56,referral,2024-09-18 03:54:08,US,SV
usr_4k0lthy2,direct,2024-01-22 18:09:55,CA,MX
usr_4mntfvge,email,2024-04-18 22:04:36,US,MX
usr_boriq8hk,direct,2024-10-02 16:11:18,US,SV
usr_parsg70s,referral,2024-02-05 23:07:58,US,MX
usr_9s9hbn5e,direct,2024-11-15 06:53:10,US,MX
usr_l6d10a1w,referral,2024-02-03 19:36:22,US,MX
usr_lpefjaws,paid_meta,2024-07-25 17:10:12,US,MX
usr_72ugl6tb,paid_meta,2024-02-24 23:24:18,US,HN
usr_bpgvv4zw,paid_meta,2024-05-28 23:24:28,US,SV
usr_3c71ud2z,organic_search,2024-09-17 12:57:50,US,MX
usr_qii4w6oz,organic_search,2024-10-24 16:14:13,US,SV
usr_rcer4kmu,direct,2024-06-25 00:54:15,US,MX
usr_lx2toowt,organic_search,2024-02-11 13:08:16,MX,MX
usr_yp9umygy,paid_meta,2024-11-12 02:14:39,US,GT
usr_vqt3g8cd,referral,2024-02-14 09:33:58,US,SV
usr_xchfu131,paid_google,2024-07-10 23:09:52,US,MX
usr_uhylu6k7,paid_meta,2024-08-27 01:32:54,US,CO
usr_uws44c68,paid_meta,2024-02-04 16:13:08,US,MX
usr_55izolnn,email,2024-02-12 14:27:44,US,GT
usr_t4mpk5ea,paid_google,2024-03-14 02:24:04,US,MX
usr_p9dxoq2v,direct,2024-09-12 12:19:16,US,MX
usr_3nipar0z,paid_google,2024-08-02 09:28:45,US,HN
usr_9uzeryf0,organic_search,2024-01-13 23:53:14,MX,CO
usr_ssviwxyy,referral,2024-06-29 13:31:14,US,MX
usr_taq6ulm9,organic_search,2024-05-13 10:04:56,US,MX
usr_00ucrgb9,organic_search,2024-08-20 02:22:33,US,MX
usr_ec2jwjj0,paid_meta,2024-02-02 01:03:01,US,HN
usr_q3jzr25m,referral,2024-09-12 23:46:33,US,MX
usr_41onx0gu,direct,2024-02-29 20:47:05,US,MX
usr_egok01tn,paid_meta,2024-11-14 06:34:57,US,MX
usr_a7qy8yb7,paid_meta,2024-06-17 20:01:03,US,CO
usr_4mjdxo10,paid_google,2024-09-10 05:41:41,US,MX
usr_y9laacos,paid_meta,2024-05-11 00:51:26,US,MX
usr_gad7x48w,organic_search,2024-04-07 19:50:30,US,MX
usr_n1x2gdgk,direct,2024-02-20 10:49:24,US,MX
usr_1yy1j2jc,paid_google,2024-04-17 08:04:53,US,CO
usr_jpr7vgrf,paid_meta,2024-11-11 15:51:11,US,MX
usr_zdcujq6f,organic_search,2024-06-20 11:50:23,US,HN
usr_floaz1ro,organic_search,2024-04-13 11:22:04,US,SV
usr_a83ru7my,paid_meta,2024-03-28 17:02:42,US,MX
usr_n4m41kht,email,2024-02-05 05:04:38,MX,GT
usr_6wmdw0fg,paid_meta,2024-05-31 12:02:22,US,MX
usr_2xr838am,paid_google,2024-01-25 11:08:01,US,GT
usr_3yqy5fu7,paid_google,2024-03-23 04:59:00,US,MX
usr_6wixaw63,organic_search,2024-07-02 00:05:07,US,MX
usr_3dr2h2p3,referral,2024-01-25 20:07:41,MX,GT
usr_ue421vme,paid_meta,2024-09-22 16:09:57,US,MX
usr_fiue2wnf,organic_search,2024-08-02 22:08:02,CA,MX
usr_zvky2ref,paid_meta,2024-02-04 14:51:23,US,MX
usr_vbgr8w2m,paid_meta,2024-03-08 18:54:50,US,MX
usr_9w59sqwh,paid_meta,2024-07-24 21:48:46,US,MX
usr_8rgybxkp,paid_meta,2024-11-23 16:36:55,US,SV
usr_dbtfbsci,referral,2024-01-17 19:44:53,US,MX
usr_yl2ld05n,paid_google,2024-10-17 03:21:11,US,MX
usr_f7qnezw9,paid_google,2024-06-18 06:33:24,US,MX
usr_kdqp1hkf,organic_search,2024-01-24 03:59:39,US,CO
usr_84d4r9v4,direct,2024-08-12 12:28:56,US,GT
usr_ipi7866p,referral,2024-04-05 18:59:00,US,CO
usr_btr23qiu,referral,2024-07-14 19:38:12,US,GT
usr_mi9ayfqu,direct,2024-02-21 12:57:55,US,CO
usr_5o2nqw4c,paid_google,2024-02-23 20:04:06,CA,MX
usr_1zwuhywm,paid_meta,2024-06-14 09:41:48,CA,MX
usr_5dnwnguc,direct,2024-05-21 08:38:15,US,MX
usr_tx015z11,email,2024-04-02 16:13:04,US,HN
usr_jcmrsezy,paid_google,2024-06-13 05:59:06,US,MX
usr_yy95g5do,organic_search,2024-11-06 15:38:39,US,CO
usr_jzr5swk8,paid_meta,2024-03-04 23:43:56,US,MX
usr_0aga24sm,paid_meta,2024-06-21 09:04:31,US,GT
usr_vz4qke2g,referral,2024-07-07 19:13:53,US,MX
usr_4fk8wftg,email,2024-10-25 22:35:15,US,GT
usr_fiblejgu,direct,2024-11-04 12:52:42,US,MX
usr_q9tea718,paid_meta,2024-05-24 19:49:08,CA,MX
usr_9lzrk79u,email,2024-07-31 02:26:44,US,MX
usr_merbyeaw,direct,2024-06-20 16:43:20,US,MX
usr_xvh7katq,paid_meta,2024-08-24 04:22:48,US,MX
usr_rvscyozp,paid_google,2024-03-16 12:24:20,US,MX
usr_95d0p92k,paid_meta,2024-04-29 15:33:48,US,CO
usr_fvdhr59c,paid_google,2024-06-09 20:33:57,MX,SV
usr_wjgqu6h3,paid_meta,2024-06-08 00:26:59,US,MX
usr_4kuqaaj8,referral,2024-04-27 06:46:40,US,MX
usr_pryiej9c,organic_search,2024-04-21 17:27:22,US,MX
usr_wryesu4f,organic_search,2024-04-10 03:54:35,US,MX
usr_mbnw8bkx,direct,2024-02-22 14:55:38,US,MX
usr_d1t53yky,organic_search,2024-10-23 23:25:17,US,MX
usr_fek2o7fh,organic_search,2024-11-15 17:51:01,US,SV
usr_w3stt1eq,referral,2024-08-04 23:02:38,US,SV
usr_myfp9s8g,direct,2024-07-05 05:26:01,US,GT
usr_4fieecy2,paid_meta,2024-02-19 23:42:21,US,SV
usr_hbxvq6bk,referral,2024-01-17 12:17:11,US,MX
usr_h6gmd478,paid_meta,2024-08-21 17:06:27,US,MX
usr_wsc31tz8,paid_google,2024-10-09 22:36:58,US,SV
usr_dhsznvp8,paid_meta,2024-10-08 16:44:45,US,MX
usr_so1lqsrn,paid_google,2024-03-24 05:10:42,US,GT
usr_ekvl9ptk,paid_meta,2024-07-10 17:44:12,CA,MX
usr_27nayyos,paid_meta,2024-11-22 15:13:52,US,MX
usr_vd79c9mv,paid_google,2024-09-26 22:12:55,MX,MX
usr_r11v127m,referral,2024-10-08 15:21:30,US,CO
usr_k1djrwed,email,2024-07-17 14:43:43,US,MX
usr_nyfwdc11,organic_search,2024-03-10 13:17:34,US,MX
usr_st3ta195,organic_search,2024-07-09 09:27:52,US,MX
usr_qbu4kzre,direct,2024-06-20 20:55:20,US,MX
usr_rttqufcj,paid_meta,2024-09-19 03:41:06,US,MX
usr_9lbb4m0a,organic_search,2024-10-24 16:01:31,CA,MX
usr_9ociildy,paid_meta,2024-05-14 00:57:58,CA,MX
usr_lq5u6jzv,paid_meta,2024-07-28 02:24:30,MX,MX
usr_dryhr3yf,paid_google,2024-08-10 08:26:49,US,CO
usr_424tkb9o,paid_meta,2024-09-03 18:46:09,US,GT
usr_uvjutpmc,paid_meta,2024-11-23 20:23:31,US,MX
usr_thowq1ga,paid_meta,2024-09-14 15:51:52,US,HN
usr_x37jw346,organic_search,2024-03-23 16:51:50,CA,GT
usr_nffykpl3,paid_meta,2024-03-18 22:10:30,US,MX
usr_kfyiifa2,paid_google,2024-11-15 21:32:24,US,MX
usr_xbfej2xg,email,2024-06-12 21:30:12,CA,CO
usr_b6lkc86y,paid_google,2024-01-08 17:33:46,CA,MX
usr_fe07s387,referral,2024-11-23 07:00:06,US,HN
usr_1l30307h,paid_meta,2024-02-17 11:42:09,US,MX
usr_jvrn8lpy,paid_meta,2024-06-07 14:20:09,MX,HN
usr_rnlx6b02,direct,2024-05-20 23:23:12,US,HN
usr_tl8n3e54,organic_search,2024-04-08 05:58:17,US,HN
usr_k71k4fpl,paid_google,2024-04-09 05:44:47,US,MX
usr_537qo4z5,referral,2024-04-16 10:12:19,US,SV
usr_cp0tlz1x,organic_search,2024-07-15 15:22:47,US,MX
usr_owlcfs83,organic_search,2024-01-02 04:40:06,US,SV
usr_7q5egvlk,organic_search,2024-11-03 19:57:41,US,MX
usr_85i87xw6,paid_google,2024-05-26 12:52:39,MX,MX
usr_bwvf8gua,organic_search,2024-03-06 12:55:10,US,SV
usr_yezg52kr,direct,2024-11-17 06:35:53,US,HN
usr_kypofkjw,organic_search,2024-11-16 01:03:54,CA,MX
usr_dq59ohnp,organic_search,2024-06-26 22:23:56,US,MX
usr_li6978v0,organic_search,2024-01-21 05:43:29,US,MX
usr_9ye6bggr,organic_search,2024-04-27 11:34:22,US,MX
usr_tfebe540,paid_meta,2024-10-02 20:03:42,CA,MX
usr_37spf0r8,direct,2024-08-26 00:56:10,US,HN
usr_bfibjzp9,organic_search,2024-06-19 21:00:01,CA,MX
usr_uqezfmhk,paid_google,2024-10-02 08:37:50,US,GT
usr_6vv8suoc,referral,2024-08-06 17:50:46,US,GT
usr_k9en7dlb,direct,2024-01-11 01:59:05,US,GT
usr_8va8x8l0,paid_google,2024-09-01 00:42:33,US,CO
usr_52k20tvd,organic_search,2024-03-23 02:04:54,US,MX
usr_d4f2k1xe,referral,2024-06-03 22:10:42,US,MX
usr_6vmdnhqn,referral,2024-04-30 10:21:13,US,MX
usr_3wppbmqi,paid_meta,2024-06-13 02:19:27,US,MX
usr_xdqc2k9y,paid_google,2024-09-01 11:55:14,US,MX
usr_bcbdpdxu,paid_google,2024-08-08 19:08:12,US,MX
usr_a0q24boz,paid_meta,2024-07-14 12:26:36,US,GT
usr_wj85gg0v,referral,2024-06-23 17:49:06,CA,MX
usr_oaxqox00,paid_google,2024-01-03 06:29:55,US,SV
usr_yyokeaea,organic_search,2024-09-25 05:26:20,MX,HN
usr_fi44td1f,paid_meta,2024-09-08 21:36:23,US,MX
usr_z8q4vhu4,direct,2024-10-13 21:56:22,US,MX
usr_poru09bo,organic_search,2024-10-03 22:30:24,US,GT
usr_5icautjx,direct,2024-11-13 04:05:43,CA,MX
usr_mzakgmih,organic_search,2024-09-07 22:49:56,CA,MX
usr_zq50op7x,organic_search,2024-11-23 04:21:46,US,MX
usr_wk0yehvd,email,2024-03-03 22:11:22,US,CO
usr_u9mjyg4s,paid_meta,2024-03-22 08:03:23,US,MX
usr_eijmmb5j,paid_meta,2024-03-29 00:54:22,US,GT
usr_db828192,paid_google,2024-09-17 00:03:38,US,HN
usr_bdw56fkp,paid_meta,2024-08-06 10:37:37,US,GT
usr_n3eh81a4,paid_meta,2024-09-08 07:20:37,US,MX
usr_n1mxf1pi,paid_meta,2024-04-13 07:26:43,US,MX
usr_8sy7p1zs,paid_google,2024-06-27 03:53:18,US,MX
usr_fc1xx6cw,paid_google,2024-10-26 23:02:05,US,GT
usr_p5z5zlm3,paid_google,2024-04-24 20:21:05,CA,MX
usr_qht2xz52,paid_meta,2024-06-05 20:58:32,US,MX
usr_toz5sths,paid_meta,2024-01-15 08:35:13,US,MX
usr_b2vi109d,organic_search,2024-01-10 02:18:23,US,MX
usr_e17quami,organic_search,2024-05-17 15:55:51,US,MX
usr_x4iky3uf,organic_search,2024-08-31 19:00:05,US,GT
usr_u3ndz3cc,paid_meta,2024-07-19 13:40:47,CA,MX
usr_you25vw9,paid_google,2024-05-23 10:04:17,US,HN
usr_3fezez5e,referral,2024-06-10 21:59:52,US,MX
usr_n8voeubf,referral,2024-08-05 02:30:23,US,CO
usr_bf2p7kkg,paid_meta,2024-07-07 17:09:15,US,MX
usr_5puu62rz,paid_google,2024-01-27 05:44:49,US,SV
usr_1yf0dwwn,paid_google,2024-06-28 00:14:11,CA,MX
usr_60x5zu2z,paid_meta,2024-09-17 08:59:22,US,MX
usr_8t18s1sa,organic_search,2024-03-15 17:32:49,US,MX
usr_2iz5p3vo,email,2024-04-16 18:50:11,US,HN
usr_gatnd9tk,paid_meta,2024-06-18 17:17:51,US,SV
usr_yc8gzkdf,paid_meta,2024-06-07 04:05:29,CA,MX
usr_biviss8j,direct,2024-02-16 23:29:14,US,MX
usr_oi5j8yit,paid_meta,2024-01-12 05:25:39,US,MX
usr_4s2ftgi8,paid_google,2024-02-02 14:04:57,MX,MX
usr_q3k8a7rv,paid_meta,2024-11-11 14:23:18,US,MX
usr_h4kftcdz,paid_google,2024-09-02 12:35:44,US,GT
usr_hs258w9z,email,2024-06-16 18:10:54,US,GT
usr_qvayxar6,paid_meta,2024-03-22 19:09:25,US,MX
usr_roc5xt63,direct,2024-09-30 03:13:41,US,MX
usr_3mg1zaq7,email,2024-05-26 04:04:57,US,MX
usr_yzg3w3h9,paid_meta,2024-04-19 04:21:47,MX,MX
usr_zhh3o5ur,paid_google,2024-09-30 10:12:00,US,GT
usr_vgv0e745,organic_search,2024-09-22 00:16:34,US,MX
usr_9ytjuq7x,referral,2024-01-09 23:28:14,CA,MX
usr_4oesrsbz,direct,2024-06-16 23:38:28,US,HN
usr_ahcua09p,paid_google,2024-05-02 19:35:19,US,MX
usr_cwbpa274,paid_meta,2024-04-30 16:55:14,US,MX
usr_bm271w1w,email,2024-11-19 07:37:32,US,MX
usr_n6y2c2bv,paid_meta,2024-01-13 22:47:08,US,MX
usr_knd1ivxa,paid_meta,2024-01-21 06:34:06,US,SV
usr_dxyasvda,direct,2024-08-28 11:38:49,US,MX
usr_esmrwgeb,referral,2024-08-10 14:43:27,US,MX
usr_1l51flmn,paid_google,2024-09-10 02:19:50,US,MX
usr_i3ubm9xh,organic_search,2024-01-23 06:14:21,US,MX
usr_9vlu8wpf,paid_google,2024-09-25 16:25:31,US,SV
usr_7wyqhr13,paid_meta,2024-03-26 05:00:39,US,MX
usr_9ncbekgv,paid_google,2024-11-16 19:39:50,US,MX
usr_khjg4ihg,paid_meta,2024-03-17 19:51:45,US,MX
usr_n2d7ki3x,referral,2024-02-23 07:12:08,CA,CO
usr_5cf72gnn,email,2024-06-17 10:32:43,US,CO
usr_1v4kfiwk,paid_meta,2024-01-18 22:34:13,US,MX
usr_hcqxcs1x,organic_search,2024-07-08 21:43:23,US,MX
usr_zsr8ruw2,paid_google,2024-05-04 23:36:32,US,MX
usr_5ol5u7nt,direct,2024-06-24 13:41:29,US,MX
usr_ibsmqpnr,paid_google,2024-05-16 12:54:57,US,MX
usr_xmc4sx27,paid_google,2024-04-13 03:48:11,US,MX
usr_myj014gv,paid_meta,2024-03-18 18:59:34,US,HN
usr_6ak32oou,organic_search,2024-07-29 22:17:52,US,MX
usr_85i0hivt,paid_google,2024-10-22 14:31:49,US,SV
usr_lg1zhqun,paid_meta,2024-02-03 08:25:15,US,MX
usr_rxmip11y,direct,2024-01-04 18:14:05,US,MX
usr_7f8lwvv5,organic_search,2024-01-13 12:12:34,MX,MX
usr_nrl8xkgy,paid_google,2024-07-26 13:48:47,US,SV
usr_gc8kixcc,organic_search,2024-01-11 10:09:10,US,MX
usr_o9ep0o6h,direct,2024-06-08 13:30:15,CA,MX
usr_rv7vsyja,referral,2024-09-15 04:18:59,US,MX
usr_ilurqbdx,paid_google,2024-11-09 15:03:32,CA,MX
usr_kw3gi60q,referral,2024-11-03 17:12:26,CA,MX
usr_zb5f5txc,organic_search,2024-06-01 20:09:50,US,HN
usr_9t9cd1lq,direct,2024-06-08 17:23:24,US,MX
usr_wyqmogbj,paid_google,2024-01-29 10:13:53,US,MX
usr_rcti8f34,organic_search,2024-06-29 07:04:55,US,MX
usr_e0gyajpg,paid_meta,2024-04-24 05:37:36,US,HN
usr_z43xz6ol,paid_google,2024-06-20 16:16:49,US,MX
usr_hi6haba3,referral,2024-10-24 22:01:22,US,MX
usr_23ggodlu,email,2024-02-07 12:24:25,US,MX
usr_ehmgoloq,paid_google,2024-06-15 04:08:00,US,SV
usr_b5o1r9z2,organic_search,2024-05-23 07:08:33,CA,MX
usr_v9zy9ylw,paid_meta,2024-02-06 19:05:00,CA,MX
usr_ca6qs0sz,direct,2024-07-06 05:46:51,US,MX
usr_l01wcnkf,referral,2024-02-18 04:17:14,US,MX
usr_9p5el2b2,direct,2024-08-20 06:27:53,US,SV
usr_4lit6xiy,referral,2024-03-29 22:31:41,US,MX
usr_gwcr8b97,paid_google,2024-05-04 21:52:26,US,MX
usr_7ic0lzig,paid_google,2024-11-04 20:06:34,US,MX
usr_h5r8mnqp,paid_google,2024-09-03 20:15:23,US,MX
usr_r1pc6ktt,paid_meta,2024-11-04 04:30:08,US,MX
usr_nvceqfga,paid_meta,2024-04-19 23:51:19,US,GT
usr_78nrxvob,paid_google,2024-06-10 11:43:29,CA,MX
usr_1811mzwn,organic_search,2024-03-16 10:20:16,US,MX
usr_ib3wyzxj,paid_google,2024-04-05 20:15:59,US,GT
usr_uxfedznz,paid_meta,2024-08-21 20:26:18,MX,MX
usr_fpyst5v0,direct,2024-06-13 06:07:54,US,HN
usr_w1mf07ol,direct,2024-02-12 10:30:29,MX,SV
usr_1ppkpgge,paid_meta,2024-01-28 02:58:11,US,MX
usr_3gcg1j6o,paid_meta,2024-08-08 05:40:54,US,MX
usr_cdecbir1,direct,2024-03-05 12:24:28,US,MX
usr_u9dsav91,email,2024-09-15 09:15:11,CA,MX
usr_mymlinov,paid_meta,2024-06-15 18:47:52,MX,HN
usr_qz05ev5k,referral,2024-01-02 04:45:04,US,SV
usr_y5sxaw7l,paid_google,2024-08-28 03:27:19,US,HN
usr_lpvowcp7,email,2024-10-12 18:16:28,CA,CO
usr_0khfsu4s,direct,2024-02-09 00:18:54,US,SV
usr_99q68rti,paid_meta,2024-09-18 09:23:38,US,HN
usr_pzf761hj,organic_search,2024-02-10 23:02:55,US,HN
usr_7wr2liu7,paid_meta,2024-02-22 17:20:29,US,MX
usr_0nxu43ie,direct,2024-10-15 12:57:43,US,MX
usr_0en48uac,referral,2024-03-14 01:44:40,US,SV
usr_127exvda,email,2024-05-04 03:17:18,CA,MX
usr_4rqvfx2z,referral,2024-04-25 06:35:45,US,MX
usr_j4uwhk8c,email,2024-02-17 22:46:04,US,MX
usr_03zb5gro,organic_search,2024-11-25 08:35:05,MX,GT
usr_tmy91otk,referral,2024-01-09 09:00:28,US,MX
usr_dl25b7kx,direct,2024-06-01 22:13:31,US,MX
usr_h2hxn4d2,paid_google,2024-02-26 05:50:49,CA,MX
usr_47d9gb9x,email,2024-09-20 20:53:19,US,CO
usr_ieokvg01,organic_search,2024-06-05 21:29:49,MX,GT
usr_5xjxnecr,paid_meta,2024-06-29 01:45:10,US,MX
usr_9rydvn9z,paid_meta,2024-08-10 12:34:42,US,MX
usr_62g3aut3,paid_meta,2024-10-04 04:48:04,US,MX
usr_3x1hxe5z,organic_search,2024-10-04 04:37:26,US,MX
usr_ehfu4b9s,paid_meta,2024-01-16 04:50:26,US,MX
usr_ak8s2xqu,paid_google,2024-09-12 14:29:23,US,MX
usr_vsyxbbf4,email,2024-05-16 17:58:10,US,MX
usr_mewcjn6o,organic_search,2024-08-17 19:49:07,US,MX
usr_fhwjwxzu,paid_google,2024-09-26 17:21:08,US,MX
usr_f9pavced,paid_meta,2024-11-15 01:34:01,US,MX
usr_62f2jd9i,organic_search,2024-05-20 21:43:21,MX,SV
usr_0l3rtz5t,paid_meta,2024-07-23 11:06:32,US,HN
usr_om08tv4r,paid_meta,2024-10-18 23:57:48,US,MX
usr_xfuj7xn1,paid_google,2024-03-01 09:17:01,US,MX
usr_92sjp753,paid_google,2024-06-19 11:24:13,US,HN
usr_14wcidud,direct,2024-06-06 20:59:32,US,HN
usr_8ps0rs95,referral,2024-01-05 03:40:53,US,MX
usr_0zz0i083,organic_search,2024-11-18 21:11:08,CA,MX
usr_qg716gne,organic_search,2024-08-23 21:07:54,US,MX
usr_ne6it1ek,paid_google,2024-03-07 05:01:32,US,MX
usr_o778s676,referral,2024-08-08 21:59:28,US,MX
usr_lma6gmdr,paid_meta,2024-06-27 18:48:32,US,MX
usr_6a1jqnn6,paid_meta,2024-02-18 02:17:49,US,MX
usr_4fmpm5hg,email,2024-09-11 20:58:10,US,MX
usr_fhrxjpt2,referral,2024-01-13 06:35:39,US,MX
usr_s74nddaf,referral,2024-06-04 07:06:52,US,SV
usr_3pvarkcp,paid_meta,2024-09-20 10:18:37,US,GT
usr_159i3hz3,paid_meta,2024-04-19 04:24:13,US,MX
usr_vwieb97p,paid_meta,2024-11-27 23:59:01,US,MX
usr_sz9hpcpb,paid_meta,2024-06-07 04:17:05,US,MX
usr_plbbb0hq,direct,2024-10-03 08:27:30,CA,MX
usr_nkdat5l0,paid_meta,2024-07-09 19:07:14,US,SV
usr_ijvddwvb,paid_google,2024-05-24 07:29:28,MX,HN
usr_z7ctm09h,referral,2024-03-15 22:12:52,US,MX
usr_z614umnw,paid_meta,2024-08-01 18:59:29,US,MX
usr_7savzebu,paid_google,2024-07-22 09:49:21,US,GT
usr_rtscpsuo,referral,2024-06-03 08:54:39,US,MX
usr_hz52qzsk,paid_meta,2024-08-10 02:28:31,US,GT
usr_itkx7je5,organic_search,2024-03-07 10:51:08,US,CO
usr_tamvnczt,email,2024-03-22 13:05:04,US,MX
usr_9wam0kja,organic_search,2024-05-06 01:49:07,US,HN
usr_d0nx5wt3,direct,2024-08-14 12:23:18,US,MX
usr_4oq0pfrr,organic_search,2024-11-09 16:37:00,US,SV
usr_r0xafgov,paid_meta,2024-08-09 05:35:50,US,MX
usr_8ds03vna,paid_meta,2024-09-07 12:56:33,US,SV
usr_e1j7v2a2,organic_search,2024-01-17 23:41:12,US,SV
usr_hrupflfc,direct,2024-02-02 23:55:58,US,MX
usr_btd5oaii,paid_meta,2024-11-16 08:51:26,US,MX
usr_n53egdd8,paid_meta,2024-09-22 19:13:59,US,MX
usr_6vgtvyfy,paid_meta,2024-02-02 22:26:00,US,SV
usr_jrnj6225,paid_meta,2024-02-10 08:37:42,MX,SV
usr_oz2rcu8k,paid_meta,2024-02-27 09:24:40,US,CO
usr_mrr9vwe7,paid_meta,2024-05-29 12:37:20,CA,MX
usr_tt3nupuy,paid_google,2024-07-28 05:29:17,US,GT
usr_h4nred6m,paid_meta,2024-01-02 02:42:50,US,SV
usr_f486i3ce,paid_meta,2024-06-27 19:07:50,MX,GT
usr_zpbdurvf,paid_google,2024-01-11 05:34:14,US,MX
usr_u3fg00zk,paid_meta,2024-01-05 20:18:02,US,MX
usr_aecxvgfo,referral,2024-09-27 00:10:19,US,HN
usr_37szpf9s,paid_google,2024-10-03 06:47:29,MX,MX
usr_co39vcyr,paid_meta,2024-08-28 09:54:21,US,MX
usr_2xhdcv4b,paid_google,2024-01-22 05:34:36,US,MX
usr_a6gh7idu,paid_meta,2024-08-19 21:28:32,US,CO
usr_l7amkoh1,paid_google,2024-01-19 15:50:53,US,CO
usr_l6ss1a2r,organic_search,2024-02-07 19:38:45,CA,MX
usr_q5dz53x1,paid_meta,2024-09-22 00:11:11,US,CO
usr_vs1qekw7,paid_google,2024-10-10 00:10:07,US,GT
usr_hvcfwr2f,organic_search,2024-04-02 20:40:21,CA,MX
usr_6rqgkcum,email,2024-10-30 11:36:00,US,GT
usr_91p778rn,paid_google,2024-07-02 19:06:42,US,MX
usr_en48nysj,organic_search,2024-09-21 07:30:35,CA,GT
usr_c2zufdnu,organic_search,2024-09-07 01:16:24,CA,MX
usr_dqx6qd07,direct,2024-09-16 20:56:07,CA,SV
usr_cmvh0eqt,paid_meta,2024-05-07 15:53:54,CA,MX
usr_bvn7nprb,paid_meta,2024-08-08 16:04:08,CA,CO
usr_jgfjc5qp,organic_search,2024-04-14 19:10:00,US,HN
usr_d6m1fmpr,paid_meta,2024-01-21 20:54:51,US,MX
usr_6u3u6h0u,organic_search,2024-05-17 17:58:21,US,GT
usr_00lfqf5e,referral,2024-10-12 04:41:58,MX,MX
usr_974wxub0,paid_google,2024-01-02 10:16:15,US,GT
usr_nm88ua3a,referral,2024-08-21 09:11:53,CA,MX
usr_r9om3p9m,direct,2024-09-28 14:06:29,CA,MX
usr_vtn4ypkw,paid_google,2024-08-02 16:02:12,CA,HN
usr_4da7d0wt,email,2024-11-08 23:54:10,US,MX
usr_kpiqnhqe,referral,2024-09-16 07:30:34,MX,HN
usr_x2o72sjx,paid_google,2024-11-14 14:50:59,US,HN
usr_i6oafn33,direct,2024-09-18 11:37:06,US,MX
usr_i9gx32ue,email,2024-06-16 00:04:26,US,CO
usr_spd2sw24,paid_meta,2024-05-03 13:08:21,US,MX
usr_hdpwvbz7,organic_search,2024-05-05 05:01:44,US,MX
usr_9w1gxhg4,referral,2024-02-20 16:47:44,US,SV
usr_xj7wwudq,paid_google,2024-04-11 03:50:49,US,MX
usr_drn4orac,paid_meta,2024-03-11 03:34:19,MX,MX
usr_6wqfk6xw,organic_search,2024-05-25 17:37:27,CA,MX
usr_rwtf07gb,paid_meta,2024-05-14 16:15:30,US,MX
usr_ehlh07jr,paid_meta,2024-05-21 17:01:38,MX,MX
usr_q3p87jh4,organic_search,2024-04-24 07:16:09,US,CO
usr_1l28r5p0,paid_meta,2024-11-04 00:43:26,US,MX
usr_hm63q68j,organic_search,2024-06-15 17:29:13,US,MX
usr_mbgl2mcx,direct,2024-07-25 00:36:05,US,SV
usr_yzhulick,paid_meta,2024-05-03 17:27:57,US,MX
usr_v54c6p1l,organic_search,2024-10-05 04:04:46,US,MX
usr_bjeqvvia,referral,2024-07-12 15:45:50,US,SV
usr_6k4o67bx,organic_search,2024-01-02 19:18:47,US,MX
usr_klmc1rbk,referral,2024-10-07 21:12:46,MX,MX
usr_47di3e95,organic_search,2024-02-17 03:39:02,US,MX
usr_6n6975j2,paid_meta,2024-10-08 05:10:29,US,HN
usr_y2nz7vel,paid_meta,2024-05-07 21:34:06,US,MX
usr_wysirrk1,direct,2024-06-09 12:10:42,US,MX
usr_cu5x0hc8,referral,2024-10-03 06:33:18,US,MX
usr_nrm31sl7,paid_meta,2024-11-13 21:04:46,US,GT
usr_6hn95s2g,referral,2024-02-11 00:49:37,US,MX
usr_xf50i6gb,paid_meta,2024-08-12 04:17:16,US,MX
usr_dpfssbjd,paid_meta,2024-08-01 17:12:27,US,GT
usr_ggjvsdbi,paid_google,2024-04-24 04:20:00,US,MX
usr_jcdiwzod,direct,2024-08-11 09:32:12,US,HN
